employee_id,name,email,age,department,job_role,years_at_company,last_promotion_years,performance_rating,satisfaction_level,training_hours,monthly_income,attrition
EMP1937,Debra Little,umichael@example.net,48,Sales,Software Engineer,1,0,4,0.021149823349416286,2,62702,0
EMP1938,Curtis Ford,edwardjennings@example.com,47,Engineering,HR Manager,25,5,2,0.8209192136130002,30,139111,0
EMP1939,Jennifer Dalton,waltersmeghan@example.com,52,Marketing,Data Scientist,16,7,3,0.12356648740157616,23,121140,1
EMP1940,Maria Scott,richardwilson@example.org,48,Engineering,Product Manager,19,1,2,0.9146945603370571,8,87107,0
EMP1941,Robert Collins,bcastro@example.com,63,HR,Product Manager,29,4,2,0.3833878636319985,10,142527,0
EMP1942,Amanda Moore,anthonyclarke@example.com,60,Sales,HR Manager,22,2,2,0.28467473884646366,100,87435,0
EMP1943,Casey Phelps,dcasey@example.org,23,Sales,Financial Analyst,19,3,4,0.11201171306820568,58,118297,0
EMP1944,Edward Brown,qmosley@example.net,32,Sales,Operations Manager,1,0,4,0.11800602661937487,17,67357,0
EMP1945,Jennifer Larsen,joelduncan@example.net,35,HR,Data Scientist,2,0,5,0.5797714417624796,75,105157,0
EMP1946,Kelly Calderon,tyler13@example.net,49,Product,Financial Analyst,24,4,4,0.9956190596227067,47,144228,0
EMP1947,Robert Murphy,vshaffer@example.org,65,Operations,Data Scientist,22,4,3,0.48895092643845206,8,121376,0
EMP1948,Claudia Rodriguez,taragonzales@example.com,56,Marketing,Marketing Manager,25,1,2,0.6258411949823758,80,149946,0
EMP1949,Amy Ferguson,stewartrodney@example.net,52,Data Science,HR Manager,21,2,4,0.5716788783497385,65,92769,0
EMP1950,Donald Mueller,michaelbaldwin@example.com,36,Finance,Marketing Manager,16,6,2,0.3895160259454087,29,114399,1
EMP1951,Walter Obrien,vazquezkristina@example.org,27,Product,Operations Manager,5,2,2,0.6974316172371925,23,76469,0
EMP1952,James Fowler,rebecca18@example.org,55,Operations,Financial Analyst,14,10,4,0.14124369802655734,17,78555,1
EMP1953,Jasmine Browning,qpennington@example.com,33,Engineering,Product Manager,27,7,4,0.40252635549014204,33,163274,0
EMP1954,Rodney Young,michelemartin@example.com,43,Data Science,Product Manager,19,9,3,0.33721249040628576,81,103187,1
EMP1955,Sherry Wang,rmccormick@example.org,45,Operations,Data Scientist,21,4,3,0.3507097879920843,4,120760,0
EMP1956,Teresa Ruiz,vhouse@example.net,55,HR,Operations Manager,6,6,3,0.15141044393608505,97,76462,1
EMP1957,Thomas Garcia,hollyhunter@example.com,61,Sales,Financial Analyst,29,6,2,0.6282065970930439,3,103609,0
EMP1958,Nicholas Kelley,shawn00@example.net,39,Sales,Operations Manager,24,6,3,0.003959943012142753,94,152758,1
EMP1959,Lorraine Gibbs,aarongonzalez@example.com,63,Data Science,Sales Representative,18,10,3,0.3906935371009488,22,83413,1
EMP1960,Bradley Moore,melaniejennings@example.com,55,Data Science,Product Manager,25,8,4,0.6067162019700039,47,165131,0
EMP1961,Shane Anderson,graceserrano@example.com,46,Product,Financial Analyst,22,10,1,0.40032986841075824,18,142230,1
EMP1962,Jason White,kduffy@example.org,49,Marketing,Product Manager,14,0,4,0.47299059369815266,21,91777,0
EMP1963,Alexander Hansen,rebeccamccann@example.org,32,Operations,Data Scientist,11,5,4,0.34094780164260974,92,75293,0
EMP1964,Samuel Williams,jburke@example.org,23,Engineering,Financial Analyst,1,0,3,0.5908662673951145,54,61779,0
EMP1965,Carolyn Bradley,higginsryan@example.com,54,Finance,HR Manager,11,7,4,0.5088852551742458,0,135722,0
EMP1966,Kathleen Walker,jamesatkins@example.com,54,HR,Operations Manager,4,0,3,0.9665907702233167,97,120313,0
EMP1967,Johnny Anderson,carolcarney@example.com,28,Finance,Marketing Manager,21,3,4,0.2937944706543275,61,116502,0
EMP1968,Chelsey White,anthonycherry@example.org,45,Data Science,HR Manager,21,10,4,0.02170009527554162,34,142477,1
EMP1969,Susan Wood,emiller@example.org,59,Operations,HR Manager,4,2,1,0.36286581699510345,78,61302,0
EMP1970,Valerie Sanders,jennifererickson@example.net,38,Engineering,Financial Analyst,13,3,4,0.31645457653345765,32,86683,0
EMP1971,Angel Hawkins,cookjimmy@example.com,50,Marketing,Marketing Manager,25,4,2,0.6850060866631787,12,106448,0
EMP1972,Teresa Coffey DDS,smithwilliam@example.com,41,Engineering,Financial Analyst,13,7,2,0.9507447132126717,66,120154,0
EMP1973,James Wood,carpenterjorge@example.net,33,Data Science,Software Engineer,16,0,5,0.38636813713680696,35,123390,0
EMP1974,Gerald Mcdonald Jr.,hthomas@example.com,47,HR,Financial Analyst,23,7,3,0.7624445219391001,29,110276,0
EMP1975,Carl Savage,julie64@example.com,52,HR,Product Manager,22,3,4,0.8682030757789789,92,120336,0
EMP1976,Pam Baker,ryan25@example.net,50,Operations,Product Manager,6,3,1,0.148808714518176,61,67719,1
EMP1977,Pamela Hernandez DVM,jbrown@example.org,47,Operations,Software Engineer,8,1,5,0.6736098319966951,35,79536,0
EMP1978,Andrew Green,fgraham@example.org,45,Sales,Software Engineer,1,0,4,0.2569142846922934,59,102830,0
EMP1979,William Hoffman,uvasquez@example.org,52,Operations,Financial Analyst,0,0,4,0.6640122280676023,72,63334,0
EMP1980,Brandon Oneill,marybrady@example.com,29,Operations,Operations Manager,13,10,3,0.7181017379560225,30,138300,0
EMP1981,Mary Lewis,foxashley@example.com,64,HR,Marketing Manager,12,10,1,0.24665644684477783,70,62650,1
EMP1982,Danielle Jimenez,clayanthony@example.net,60,Marketing,Financial Analyst,17,5,2,0.41366552358320696,90,121085,0
EMP1983,Mrs. Jacqueline Hickman,hooderic@example.org,38,Data Science,Sales Representative,15,10,3,0.44060311405917474,63,113931,1
EMP1984,Michael Castillo,brooke05@example.org,37,Engineering,Operations Manager,18,7,3,0.3145876334140665,52,100787,1
EMP1985,Tiffany Nguyen,jasonwilliams@example.net,38,Finance,Software Engineer,6,1,4,0.774928472305955,17,79358,0
EMP1986,Robert Manning,qdavis@example.org,53,HR,Data Scientist,11,10,2,0.33634572671558194,53,112493,1
EMP1987,Randy Ross,phelpsfrank@example.com,26,Data Science,Operations Manager,7,0,3,0.5908045335179158,85,92161,0
EMP1988,Paul Valdez,evanslaurie@example.net,33,Marketing,Sales Representative,5,2,4,0.37867420997278356,57,96538,0
EMP1989,Emily Cohen,michaeldavis@example.com,50,Operations,HR Manager,13,5,1,0.7228392039002123,50,65134,0
EMP1990,Katherine Mcclure,madams@example.com,58,Data Science,Data Scientist,10,5,3,0.06360143637779736,53,99731,1
EMP1991,Jay Richardson,ryansimmons@example.org,55,Data Science,Financial Analyst,25,0,1,0.49916983326266173,55,129149,0
EMP1992,Valerie Rhodes,sarahrose@example.net,46,Marketing,Product Manager,26,5,4,0.9818971400352456,29,150521,0
EMP1993,Donna Kim,ievans@example.net,56,Sales,Operations Manager,17,10,2,0.9340329911306393,99,141262,0
EMP1994,Sarah Mills,ashley81@example.org,44,Operations,Data Scientist,10,5,4,0.5470629909184421,46,97937,0
EMP1995,Kayla Gutierrez,kguerrero@example.com,57,Marketing,Software Engineer,7,7,3,0.1268728280630933,18,102601,1
EMP1996,Kevin Mack,wilsondorothy@example.org,40,Finance,HR Manager,15,7,3,0.4924017592043357,42,117495,0
EMP1997,Sarah Williams,tmcdowell@example.com,33,Marketing,Data Scientist,6,5,3,0.3886747506709505,20,102591,0
EMP1998,Jordan Santiago,matthew23@example.org,46,Finance,Financial Analyst,9,0,5,0.607685641050811,70,126015,0
EMP1999,William Green,hamiltonandrew@example.com,32,Engineering,Sales Representative,2,2,3,0.5596168556447239,12,87889,0
